funding_rounds,total_funding,team_size,tech_stack_size,patents,burned_rate,revenue_growth,market_size,competitors,social_media_score,client_retention,pivot_count,regulatory_score,status
8,1486652,149,13,7,0.730243334357868,0.46891289999253355,2.5240171494215122,41,93.10259929750676,0.9334410071708584,4,0.09189609207710625,0
2,385555,74,5,6,0.48987047671774453,0.3385724833358346,6.568152310884489,41,95.14426388873319,0.7054895485786347,3,0.8344542148916962,0
3,544191,192,6,5,0.6307174444919292,0.05951065224657054,1.9820626523551965,2,36.14653284985154,0.745864238365333,1,0.3607884010787267,0
1,1602337,5,2,1,0.7396828977631081,0.03446393906732431,1.4400322391982212,48,77.76803762748928,0.7946805755108072,4,0.6122090632572158,0
1,3586669,100,17,6,0.6122757656938724,0.24177492539518453,9.994678942025802,18,73.88013832681897,0.7477434259276107,2,0.15288711564799817,0
3,1020597,70,4,4,0.016675813489839153,0.11004503302363622,6.223759314731741,42,89.29645917048273,0.44111616409833365,2,0.06616872172518085,0
5,2143338,90,14,5,0.19477349768722585,0.12699237668812674,4.309878726571905,28,44.79436402077033,0.7336218292879468,2,0.21593820402013508,1
3,3822946,4,10,9,0.810468217215466,0.4388460894139241,2.8816452288395134,49,53.04731871977923,0.6250267878103289,0,0.12785381790869554,1
1,1586205,126,3,7,0.2726506473124847,0.04478301215815533,6.039204436622274,1,41.577431358157405,0.8540163336687865,0,0.3124058976796318,0
1,2965899,39,3,7,0.7315621195611339,0.3576820576144448,0.49593508220086124,8,85.03769192997056,0.8024598153373704,2,0.5143832465110202,0
8,324695,163,15,2,0.3721202152416987,0.13557112669029403,0.9468099050479506,16,22.970231536213436,0.041374382467259885,3,0.5887594635650095,1
2,3081467,129,6,6,0.5218843281579432,0.38016411070206885,0.32856697740396346,45,23.97090782424447,0.37888709033260526,3,0.7898681073797429,1
3,3541628,24,17,0,0.0679732998194037,0.3612056922317723,4.991698332626617,35,37.26051035770798,0.034716152183894566,0,0.6562398932483586,0
2,1201844,57,12,0,0.18122556104970955,0.0036959507221465127,6.006066291871825,16,23.034283210235117,0.10207492476609792,2,0.608758325129553,1
3,4867493,100,11,6,0.9571969635192346,0.25456770646079957,0.6247976135782085,48,56.100683641492076,0.6014107220036113,3,0.41178202748577464,1
7,1510706,70,4,9,0.890138053446914,0.06965974118902318,7.212244674989165,11,13.44901064955023,0.8738218211622534,0,0.4738084349601387,1
1,3440216,41,6,8,0.6522751108990502,0.4331135152893384,2.303950715145644,19,32.01862194040553,0.11982475870926723,2,0.4145208293901811,0
8,3933284,182,1,6,0.4596445973857374,0.4357929414312033,6.852014537698661,49,91.344469847559,0.4510892874668315,1,0.8421660300613831,0
2,4957088,174,16,9,0.6757612928952238,0.20917290374687902,9.818971400352456,2,40.922548019179594,0.9108789048064437,2,0.23000045254839985,0
3,1947865,60,15,4,0.618610289093939,0.22219780922554028,6.911058700538511,42,74.82337164935092,0.8143009836715878,2,0.0057209315419646245,1
9,1019484,108,17,7,0.5685522556046121,0.15164146970226355,8.831930529236086,49,11.3462191706574,0.5196678964659299,4,0.6513198972262393,1
7,4997954,188,8,1,0.05917707186354182,0.3583031494800155,9.481985067430674,3,24.756450814178464,0.771571439328831,4,0.2024621836388314,0
4,4117136,57,12,8,0.6328026106615069,0.17933068151322956,4.867510483523155,16,80.73456212003686,0.522693774044537,1,0.8901151363098093,1
5,444855,31,10,5,0.7689200445711684,0.13389623726131689,7.023249794197069,49,76.29929362896941,0.15809233728284877,1,0.8590463297066561,1
2,1174961,84,15,8,0.9940816546455755,0.21611552975225412,8.519692535558418,36,38.615591859382114,0.1247361132216791,2,0.07672737192820589,1
8,4725678,152,9,1,0.011078552594309676,0.04574375919372936,3.566089128743861,45,95.43969020334742,0.18836823206706976,3,0.10638840541407735,1
4,3661963,36,2,2,0.7301734533106766,0.3733016023221019,2.613973165603949,41,91.06430158345454,0.3509220949656795,1,0.4951715922466663,1
9,2477935,158,5,7,0.5717893159359805,0.0062982006358934806,9.465985727783387,14,96.23007491122398,0.9305292676740187,2,0.6092226627693547,0
5,1234106,152,6,0,0.4340521760809567,0.32224253076029696,7.26303500368818,32,42.791469018778535,0.7996784136536014,0,0.27490833748224075,1
9,4578011,108,7,9,0.12757017457137088,0.09143226337743621,2.196821333758263,15,19.747358368568303,0.4328015612263175,4,0.7167977166993706,1
4,2574968,106,1,6,0.4090851486348762,0.11620202310720656,4.490833926761134,10,62.6658639091341,0.493076709787574,3,0.5949160209188715,0
5,2542266,158,7,6,0.3543771829861353,0.31781599932001997,7.964517695378094,19,68.47731582791985,0.26560945766641486,2,0.3248241097485547,0
9,4537677,86,12,0,0.3028298889787422,0.4964717328914536,5.470629909184421,37,12.544178445052001,0.7043529564721301,0,0.025371488042315593,1
8,4642001,135,16,8,0.7308796233222077,0.38885874453627534,6.499520981658891,23,78.6483034295906,0.802765671462038,4,0.7501502812985177,0
3,1318758,163,16,7,0.7007255212842638,0.11291981611169599,7.537682020450523,15,1.8060219759960527,0.23890469566757655,0,0.2147536658250827,1
1,1755743,183,11,3,0.5890200909809116,0.0880123775205669,6.220091888089806,29,48.272838747678335,0.04182162378646537,2,0.8344737434626284,0
3,4077019,14,4,9,0.9386648132933723,0.4331164351338352,5.400793219221958,33,33.10162594948949,0.6238889431629704,1,0.4202902600542552,0
4,3168281,120,13,4,0.34985438418085446,0.22209197396075214,7.496142843877735,0,74.03030598990841,0.5625121191353166,4,0.5770774426317654,0
2,4625208,138,7,1,0.24380193771017955,0.06852640141407773,7.275630354322007,23,31.276072742181594,0.4021311550288764,0,0.8729487304090019,0
1,618349,80,4,8,0.6559033130983996,0.43110571166096906,6.298724001831789,23,82.68071127810327,0.6438939417732101,1,0.8636230009199534,1
7,2981990,144,15,5,0.19881406093740295,0.4080461764571307,3.5978941338192962,8,59.49534887808105,0.5506132979851436,3,0.37151957524357326,1
8,897968,182,19,2,0.3150105071834246,0.4919531819485818,4.058120922002716,21,79.38933617620721,0.2505815765941928,2,0.20888889271484312,0
7,179083,106,9,6,0.22460244007488483,0.45487184335634195,9.704385488840973,11,98.93406378396237,0.39772897562272236,2,0.7751460777285947,0
5,2755971,70,11,8,0.06915356771850123,0.42589516933027083,1.1238593229152583,16,67.91583457435569,0.4281135697472417,4,0.4330802036021312,0
1,4097615,44,8,2,0.8274987416356734,0.026287198905501574,2.685049172528353,24,98.49503163616441,0.8802479944755637,0,0.1920419935590041,0
7,2974299,73,1,1,0.2545405429216612,0.05220768474905901,4.9240175920433575,27,2.8836326921705346,0.9609041541289595,3,0.9044253423171502,1
7,4948341,45,8,6,0.4730275033430207,0.2844915971520614,8.367296861437858,14,33.81399884838084,0.8930013623964971,4,0.19810419424108738,0
9,1904673,184,13,6,0.04331527325431195,0.26573962314091043,1.6367566372972786,29,10.785326456230916,0.7191780240519796,4,0.025807168191231078,0
3,3038199,107,4,3,0.6993394662526431,0.22898160724476774,2.7695461812460986,26,26.230493138443954,0.5849927336058218,0,0.020279973767419968,0
9,709996,84,8,8,0.3305610023062908,0.1983946627072921,0.6579821779523898,21,83.88878991257744,0.689261635465955,3,0.6223153564542643,0
1,878513,82,3,7,0.74473672782921,0.21560524243216445,7.059852660508184,9,3.232326532609031,0.939109220732689,0,0.6616750607175304,0
1,3403389,107,9,0,0.4124030604678661,0.2846489670673976,2.3820943547561613,30,52.01829357323937,0.24999873522383176,2,0.3110417050569839,0
4,4454385,185,2,0,0.19575560640562462,0.0010382588000406034,3.8867475067095048,26,56.7128707532373,0.5351205076734049,1,0.3200109892470634,1
9,488590,21,2,4,0.5131750822820359,0.1303543870664261,4.4370144702966785,11,56.11511466719561,0.6896080190004079,2,0.33949391505994275,1
6,1865982,196,13,5,0.1305045596374398,0.25913986034435554,8.913139356064557,45,47.52970738232557,0.6792470013242746,2,0.6801585467588787,1
3,2878655,178,15,2,0.44053915987299475,0.3611080493368231,4.113302903312368,30,79.06029647697554,0.25227895957683644,4,0.058133791026828585,0
1,3251882,161,12,8,0.31730547742048654,0.08707834619769816,1.4522501991524905,31,13.354308950555115,0.5867315273897519,2,0.9291163526913256,0
4,3310016,7,4,9,0.9119595841996332,0.2734405868937165,5.24314938340121,31,31.057701555078733,0.7959131424201564,3,0.22252104417744645,1
9,2479877,70,8,5,0.06092872172071995,0.35722984194289087,9.629579946486297,40,61.57260534451727,0.47507898005024385,2,0.9996732052420922,1
3,2489383,127,9,3,0.694017414105742,0.22231382895695234,6.07685641050811,44,69.09513662679558,0.793298076698735,3,0.17152269378718699,1
9,264053,143,5,6,0.1827511659874359,0.013540566835025525,9.833872204605726,34,40.41484317770563,0.3598825977545548,0,0.7715464573123775,0
7,4887890,160,18,7,0.31904507433223983,0.22463407923281836,8.411073089388701,45,87.53712633272332,0.9387601271637589,4,0.22341254492962503,0
4,1536536,148,11,8,0.41551406306206595,0.14822244387207656,0.35965756213412803,20,41.54933966959143,0.533928440499101,3,0.08084680164325397,1
3,2642637,143,15,5,0.9080150893749742,0.46482480385066416,6.583995953770419,9,40.27761343483331,0.5959479507926143,2,0.8749333243506489,1
5,3490926,176,9,5,0.24257826607382516,0.06230669283916368,2.867668775578837,15,3.6207261487384956,0.0313615688045884,4,0.8587512591908919,1
5,3713263,199,17,7,0.09130880254467022,0.32623797775361607,5.596168556447239,6,55.114133619473385,0.17026913712859426,4,0.40357039244960136,1
3,4258549,149,12,4,0.3186896039905236,0.026359883167250575,2.7934519093122656,3,70.8680838511905,0.6329338804710447,3,0.7023961425404268,1
9,1446208,170,7,2,0.10467597053553335,0.22308521890634825,3.488704166052904,26,11.44381635168481,0.41987037178227127,3,0.5570659326839171,1
4,4630889,154,10,2,0.1285964859605525,0.2769897436100403,9.231687117541794,24,30.543276608787085,0.5081637904581747,1,0.8529561136737488,1
5,1878599,120,10,5,0.5738505979750267,0.14897746565843273,2.066431848917053,30,78.12569537828522,0.06297140873370044,1,0.3150559693186544,1
4,122431,128,13,1,0.06090193309949332,0.22753781776019222,8.741091180258305,10,36.591943541357544,0.8341352384103843,4,0.5236723999989852,1
5,1343131,142,19,5,0.030930881393566034,0.08177689726509368,0.30457808070496806,47,24.16024620400399,0.7845056022962172,1,0.48537237120455046,0
7,747008,57,11,5,0.7144141014704978,0.15206192473401808,0.9087653836964837,19,67.22006635651123,0.18535397572184953,2,0.35390582625685874,0
9,673441,165,13,7,0.3616470948410445,0.3105531624551015,8.546750413842636,35,19.675877767165563,0.6343293572573794,0,0.8914550645563722,1
7,4562816,58,8,6,0.12537534923387328,0.15090002793057755,6.305560309091954,16,89.56529195831769,0.8183152116542717,4,0.16587792466253548,0
5,4470380,21,8,7,0.25361277085970824,0.44987153920443584,7.472361380395503,44,10.559839602614096,0.6408541364156,0,0.14950863952069615,1
7,2149949,82,4,8,0.642086507352399,0.3142034788204949,2.0941767082185425,10,70.6549802282827,0.31039809529584483,1,0.5769095353227514,0
5,1368300,69,15,5,0.2755365671408512,0.21932450921799224,5.370834555901035,29,49.954870128637516,0.6561111504781671,3,0.657494229984942,0
3,2047763,131,11,2,0.4945211251204079,0.019378467777091235,7.372192235713047,34,86.99295623969935,0.21046174768321224,4,0.19461925432456517,1
7,1729849,87,11,9,0.12169530672667228,0.24977416760233562,6.273141370102625,40,12.61950910262366,0.31825499727942086,1,0.3907174422546241,0
2,1985077,165,1,2,0.588093637605447,0.3823881210625446,4.716987668912095,37,67.78949184960878,0.24006965310717865,2,0.9465638429787437,0
9,3982149,49,17,0,0.31607768384326407,0.13277879900620682,9.597837864377148,21,57.20546391813814,0.5569251023902065,4,0.246617422690674,0
1,4973062,147,15,4,0.6269684345287165,0.40338678482438367,6.761573334534453,42,48.009014224004645,0.1082266467655486,4,0.6683607021173941,1
6,150861,115,6,3,0.8083948823040229,0.12590338302544074,9.07750800241238,47,49.14072634326684,0.9333103803483387,3,0.7401493936975908,0
7,4945710,89,15,8,0.6116464193899924,0.41187319397540023,7.297705115736813,26,72.19769617985308,0.3335123536628668,4,0.44812869946515954,1
8,4100737,85,9,8,0.29574756259502066,0.0426341708058387,7.354635285976832,36,93.77416549348222,0.21897012710580133,3,0.937525986759583,0
9,821001,128,14,4,0.2557437015483004,0.43309185443451476,0.8001826975767934,45,9.125165911904809,0.49654981360183126,1,0.7366567352187905,1
2,2091083,140,18,9,0.327420958733448,0.24959322546666524,3.5946462185394354,48,1.950264761052023,0.27699781845471605,2,0.45792457986089785,0
2,4619216,189,17,3,0.16462051323650484,0.148268794810131,8.583694067196584,34,80.57047924812035,0.5349040863826443,2,0.569335201776094,0
5,1723911,169,18,6,0.18117185085002008,0.13255662520757439,2.3260386214875597,3,10.816938755075933,0.34850914978208547,4,0.6926134434251007,0
5,1543717,161,5,5,0.7906911019001679,0.21600527946518133,1.1550586615646619,15,98.66967960804239,0.1320668107690408,4,0.5921901804292182,0
6,4509352,178,9,3,0.38473257650744497,0.4995247490518225,3.2610605663879344,15,61.93482489588372,0.265895242027262,1,0.8786975838260759,1
3,2957733,117,11,9,0.43599518057058584,0.11016369671879128,2.2043788489261393,20,65.08663952541407,0.4384398449615252,3,0.35688866228040117,0
8,1305663,196,1,1,0.5940494655668112,0.05160832443949981,9.252881947931552,25,19.88917029380174,0.030293226479625623,2,0.29988574005580493,0
1,133320,127,18,0,0.5896534951515476,0.29251758435933095,8.679666420021311,35,24.031231029667445,0.770642527014762,3,0.2138388894952643,1
6,427025,71,6,3,0.06737687152192573,0.24427123322012856,4.996832302829041,18,65.93503030992501,0.6218245645904158,1,0.037782968064595135,0
4,464359,86,2,3,0.8315407863376656,0.2620981355316537,0.6134387448386802,16,90.97268379341969,0.6013596072783542,2,0.043013964380055336,0
1,1408507,33,15,0,0.17732655322393942,0.33346770877860854,7.145623460931563,44,98.23905545175666,0.546049931882766,2,0.8700551931092828,1
7,4166621,81,14,5,0.7230716360496688,0.13357203493532466,6.2341173133626455,25,19.803094663109366,0.5903131723250685,0,0.6783931464059073,1
9,1043187,152,5,3,0.7726709881281666,0.4553324976919442,9.70554670728496,21,13.411962270979016,0.9346519527072206,1,0.6605324154364861,0
4,4093710,61,6,0,0.7148995340913137,0.21783603306114518,5.589532402703769,27,5.640135776079047,0.00856921081074069,1,0.614642818934886,0
4,1697690,61,6,0,0.5789776465541452,0.06454309757123089,3.363937234029094,0,86.82970181613278,0.04779970965774927,0,0.8492191446941049,1
6,200734,98,18,0,0.01460899710888286,0.37114937836697215,5.190216935785558,43,29.471484685646875,0.19149340993080233,3,0.48026692566562745,0
3,257702,28,14,7,0.3603754923631707,0.32155217630892513,9.792632914045162,35,0.18120338692516613,0.1673013799931501,0,0.8704108285583003,1
6,2951274,186,10,9,0.6048394293625812,0.15787170124201855,6.963624325330305,42,22.381808605642885,0.18119445946918267,1,0.35944502618223917,0
7,1325811,43,14,7,0.3874512959225387,0.31075936201702425,6.719761379270511,36,34.044108009941844,0.6719438858486502,3,0.9267075043390905,1
3,1247087,169,13,1,0.8634798949128131,0.10993097818448844,2.406815897258854,1,99.09861694966852,0.4594833010501653,2,0.6986569800812401,0
7,3181091,167,3,6,0.30880227534961535,0.22241967967026477,7.436025175606177,16,52.354159385708165,0.9917788783346931,0,0.25717713602442727,1
3,3929049,86,6,7,0.29353479245866043,0.44970626108366263,7.502718294717718,39,20.47139475951013,0.22688591480294484,3,0.5640849216886251,0
2,2803381,177,8,7,0.26599769309265797,0.06676711658037471,3.172889837759053,37,33.48183447134511,0.31083010102749464,3,0.5330305614882556,1
4,1968670,17,12,9,0.3327808689607955,0.193348224993731,4.837138323907132,20,33.030768755687845,0.984240716801649,3,0.13789882173033396,0
8,4393122,98,13,6,0.5574049643141872,0.41057121236017363,2.9460333294045604,8,1.9725746463175486,0.831758140802247,0,0.5912429057506141,0
9,4446664,198,11,4,0.7070152942725908,0.4847454497030891,2.587050703242867,12,13.518305417143006,0.46979922067853275,2,0.31478562371695795,1
7,4913673,198,12,0,0.6625679177387851,0.22696306821089796,0.2589607024948515,10,69.51964597032112,0.5545968855459897,3,0.05234876680960243,1
1,4855469,98,1,8,0.8077178199814796,0.2534998100716737,2.852117446533321,15,12.025098657073464,0.8431779206528405,0,0.9486561577065649,1
3,1032817,65,17,6,0.8859139954974249,0.28608598089188486,5.539699498782749,15,23.073427660611877,0.48098024604632805,1,0.6414903690642878,0
9,4435702,74,16,1,0.8160790423433513,0.4661740708168554,0.016011875490288263,1,35.07372984043088,0.20602372358208432,0,0.876918931870847,1
1,3378360,85,11,5,0.018945403374354575,0.4291033954885149,2.8321908380966745,41,75.77349445022938,0.8284445385543855,0,0.6760560050132531,0
9,3062732,5,13,1,0.7359179535519887,0.08530056231082217,8.814103323232501,43,58.24009648679398,0.5377724912756434,0,0.35698369214011294,1
8,2280338,2,18,0,0.2083995736183316,0.2183789089235375,5.936485851073608,7,68.89999849885683,0.1530425971638213,3,0.5126880723288114,1
1,2092825,22,11,6,0.13292804270798264,0.23200021409821314,6.078628240809804,42,56.70123254201722,0.5055858311843976,0,0.6757467603471771,0
6,3932978,112,12,1,0.6384887847991355,0.39454805582437835,4.0336430502635325,41,68.3592425221869,0.4132033805968588,1,0.9602523252014376,1
5,4215811,57,6,1,0.3197431954076949,0.30144644130271764,6.764721434924111,12,0.28421536639724465,0.876842531881758,3,0.2536694591216965,1
6,694604,66,9,4,0.05711716337044326,0.3271102310145065,1.8993276623035915,16,93.08981443714295,0.1260554313607034,1,0.8749770586241177,0
5,2149927,74,16,4,0.13762973439836135,0.4990999538328088,8.187468103841915,38,11.092023087480651,0.8752098044480255,4,0.9240778052942694,1
6,3274108,98,4,6,0.0009294168699610639,0.03748002173500653,1.166891199358998,23,40.62490959769048,0.5122110168102847,0,0.6704155146589565,0
5,2831638,144,3,0,0.9032236273447073,0.1115049117668665,6.560013546531093,2,77.10383702448547,0.40436442998114763,3,0.9312666274013378,1
5,364500,112,16,7,0.02461798384123859,0.20394796868577342,3.4114932581968302,29,43.52307180094239,0.16196718440294033,3,0.3978785874773685,0
4,2267478,179,12,2,0.20945576950951106,0.1738912015244436,7.475129705824768,12,94.68425516675158,0.7008179626386793,0,0.9530161760404428,0
3,3076031,125,11,3,0.41626278068790734,0.010822780673491794,5.4976455126602,18,46.758894849876675,0.9268067091100405,2,0.7027828771659749,0
3,739282,167,5,8,0.3565713259508191,0.045888803235587916,4.523530384787162,6,87.49394056026713,0.3753773538993198,2,0.0420057674188119,1
4,3003633,86,18,3,0.9117258769127757,0.3404766457017881,1.69422402093247,8,81.0828113362271,0.24158500067083344,1,0.9068728318190528,1
9,2040369,76,19,9,0.040288945734542114,0.4396622316812803,6.368214642843528,18,98.09863027986832,0.554866916999157,0,0.48447280903319256,1
2,4048242,88,6,4,0.5122147076770516,0.2571135056329888,9.74769843420413,44,92.65477807509754,0.7961859484338702,0,0.46032698477783285,0
9,1317060,168,18,6,0.680479462524374,0.2695955397568165,8.25603424907015,39,89.81238347128787,0.0037676945505330517,4,0.5664666059796343,0
1,1131519,38,6,3,0.9316979736811688,0.1275467164161897,0.600081925890118,21,73.16043405194684,0.6313774363954292,2,0.14938454677122792,1
1,889352,188,4,0,0.620371252123721,0.3839381818168557,3.762293783611911,17,36.699814726822076,0.5965160006986309,2,0.46916604856739863,1
5,4778714,59,12,8,0.8037552360117627,0.3758972936836282,9.255830091902718,22,10.612541856490243,0.31815218580416005,0,0.8311272167177457,0
6,1490281,138,19,3,0.0837249378453484,0.2941828446088283,5.030437475570214,1,68.864505226439,0.45142300360497034,1,0.015482459137515336,0
6,4041106,99,2,8,0.38593951093692735,0.10633214325567142,6.6211182580817916,49,97.86540813379649,0.24696322416182093,0,0.2729171603243713,1
3,2422466,192,17,5,0.37394713447906747,0.048509109118544724,9.125993455913905,49,72.6604437331869,0.7898857379518428,1,0.00245458644384422,0
7,1951317,63,11,0,0.8862882164557176,0.032119287928562945,8.737946904198807,10,92.87293692773355,0.6345349333661077,2,0.41571130914984833,1
9,2046830,49,11,2,0.15137117126327493,0.2963480333214389,5.01820375540511,30,80.43047129555167,0.5327116220389853,4,0.7283155104937347,1
8,2714150,192,16,1,0.15188617233663027,0.4125176595714,4.376463026576021,32,16.31146751166788,0.3925261984178272,3,0.7987718291146285,1
6,1668560,32,2,8,0.32855814988579846,0.4291652158904624,3.3969261847958707,13,24.92037705912873,0.29138438602073213,2,0.9451897611270066,1
8,4760061,135,2,0,0.05446604736683758,0.2318110371717249,7.190194431628911,15,34.186560176235034,0.8227364860434314,1,0.6085046129707865,0
5,2705214,21,8,8,0.18245804065249005,0.39213564965335845,2.869867994715433,10,16.826044433800412,0.451407670433569,0,0.25462686665289547,1
8,2329180,20,13,8,0.9652096385457352,0.4734400981705118,2.4988760643090013,32,58.165133267300675,0.5014474198416727,2,0.924147949136699,1
4,2428599,154,10,7,0.42818393986717285,0.137585056244034,3.5624989460378007,6,97.54505241349513,0.5208287305407416,4,0.7753157538803761,0
8,1095843,127,8,7,0.6320192084224364,0.19898017319037858,1.7721505687879202,30,76.14588334361586,0.44836693543157646,1,0.5744284830031445,1
2,4288891,68,4,0,0.7261112593446369,0.4657394962983403,6.9511981594576735,47,42.338674906746185,0.25608842623842376,0,0.695640215718936,0
5,726045,110,15,7,0.3669614070072005,0.16911548365864243,6.162406493306123,45,0.4504480980288661,0.12034044024305202,3,0.9243163550074291,1
9,4131419,116,1,9,0.14722707441051697,0.45693814516089815,4.828785341158436,46,31.32760111381787,0.0985372671677407,1,0.7123940284729217,0
4,4595511,143,11,2,0.20658101622178082,0.49052243112723287,3.9032577926155465,13,52.67592876922153,0.7574625233406886,0,0.368374507584734,1
6,1524945,120,7,6,0.31326647658061035,0.33090536428721234,9.090625428967314,27,32.42508738519706,0.22352782230151136,3,0.7130282022890967,0
1,1491538,79,17,0,0.6360684203522257,0.40844514475208415,0.29123784989105284,42,11.103492302385954,0.05567281495397558,0,0.04027816273538787,0
9,2463999,116,18,0,0.3982805490890544,0.3747727821105426,7.691077435072992,15,44.276495686189456,0.797517406695886,3,0.38641556183058123,1
1,820488,92,12,9,0.006814697900128119,0.3497671288077619,9.019095717488888,18,25.325281696571622,0.154061652860648,3,0.4063230318455793,1
5,4890691,14,9,4,0.5234071850674719,0.15346553649061628,4.463545794299259,16,90.92323764615014,0.625146091733354,3,0.16683823442083467,0
4,519065,155,5,4,0.9215133919074179,0.028547168953971858,5.5069049147064675,25,10.175452850101575,0.3386432714478632,0,0.023085480551770177,0
3,2884372,125,10,7,0.812077611008679,0.1715258662598253,9.44463687882038,5,4.915262872471038,0.12648025669130947,3,0.13338123663774282,0
6,4325889,168,4,6,0.8252113712596311,0.3334679926019533,2.1227751528551444,42,0.5314169154862047,0.4144809792543599,1,0.6546214957970551,1
2,1563807,58,5,7,0.7950580176061312,0.05126459911390069,5.201348477846849,48,32.806968448565776,0.01480886113262514,4,0.8022888163636875,1
3,3192195,28,10,5,0.32373082561042366,0.005958991489121046,4.747211271282129,8,66.03868382008886,0.8410449825125603,4,0.9882034927269742,1
5,1716449,26,11,5,0.765193833754392,0.06984618630146933,2.5839264787037006,49,73.04137528817927,0.5134979613418572,3,0.3463635031084943,1
9,389102,113,10,1,0.143161357811193,0.35786796320539765,8.185932303731079,16,45.32616833817231,0.13916001090796182,4,0.5993792222611017,1
2,1436737,191,8,5,0.6577161472759535,0.486396850828222,8.996005947632359,30,68.43286504552667,0.2369803183889847,4,0.9371449668151219,0
8,3160006,66,2,4,0.6415685666849944,0.49153234980741023,7.8193257978820885,11,35.99140362153634,0.44797519213852666,3,0.16704178133815262,0
2,2477074,153,8,2,0.02556979908973467,0.24698957457009396,1.9535896084860838,22,66.78062199866169,0.18886938281554866,3,0.7176455863427427,1
5,2897753,131,16,5,0.7879701335909316,0.4346761504961737,0.8674863550138157,4,4.0595985302373405,0.26859916150108587,1,0.7549787331491632,1
7,1190805,44,5,7,0.9032481050951305,0.36841322787575204,6.054444853053424,42,39.075298456700416,0.5343855642352632,2,0.08897553586933837,1
8,4543778,97,3,8,0.26741527847210766,0.2505201184923017,0.5709476050988394,35,79.08496776331792,0.8326090130383855,0,0.861249385183065,1
1,4262065,42,12,0,0.8123907241861509,0.2863802664775434,6.728258885580843,35,80.30060304590013,0.4018396856899208,3,0.8131050471108439,1
6,3110087,6,13,2,0.0824059718619482,0.06861357330843554,5.304242203272427,2,71.61487788756946,0.7169752735535483,3,0.033403006577434446,1
1,360116,167,13,2,0.599967858261066,0.46883073030829603,6.627857327436636,23,20.42386205698644,0.8766842134606484,4,0.09108441488005148,0
2,3068462,180,10,7,0.48564686533427714,0.1759648853658884,5.90170773649744,16,24.720511893063325,0.21630094029616198,1,0.04912689389185232,0
1,3142146,23,4,0,0.545923533309,0.22307462822858476,4.227025695271728,38,99.60887272645122,0.8071919704021601,4,0.3347435317993622,1
5,2718137,89,9,4,0.9262052018843451,0.33583011549894937,2.0087718014022826,25,10.33780072019599,0.7574021983310274,3,0.5092889906799262,1
9,4314279,123,2,2,0.8713152472468535,0.16695123576327697,3.0570213581048855,3,18.06626989024094,0.356937297948135,3,0.5323477279546288,0
6,4452099,178,19,1,0.785083657239757,0.12712958049446527,5.245005742189765,44,13.00262556501326,0.9895199595008671,4,0.26766675976944265,0
1,3662223,171,1,7,0.273698457678371,0.3155246966351103,6.518680936476059,11,32.76549636836156,0.262572371435957,3,0.9115968865602742,0
1,1357949,147,7,2,0.9118186286860916,0.012492041140924726,7.794830168845285,0,21.017583523392336,0.25480326603169556,2,0.3682627898719132,0
2,3071981,197,17,6,0.09750769246387525,0.36036255601333944,7.671707184490608,20,49.76879595477721,0.7722591646531978,0,0.0455501559653525,1
9,3950241,51,3,0,0.8533292165587878,0.2570116849382549,9.726887432610853,18,47.60207068801199,0.4346573180510842,0,0.30022711154138637,0
3,4059076,11,3,5,0.3281600723536078,0.3028768652604672,2.8584144866340946,20,90.15056194513032,0.33079499478104324,0,0.5311094225441555,1
1,3834340,12,3,2,0.053772311661983374,0.31594007962344256,0.7111070821343679,17,3.4739947444781483,0.17866280533910295,2,0.40822182258823203,0
5,3421765,74,17,7,0.6693569842407483,0.26352507824628185,3.456569355418593,42,31.987957666776335,0.7653324309345441,3,0.27384251909925916,1
7,488076,8,7,5,0.23127992831595545,0.291266888720368,7.432944752240767,2,59.66578919970902,0.786321806136077,4,0.13132324976431742,0
6,4984797,152,14,1,0.24357112586463192,0.3418941004449373,4.3811165103329515,48,60.480176184396385,0.5665640032301404,1,0.8191645000962298,1
1,3209244,41,17,5,0.3060471662287715,0.3765594235898371,8.177884305894194,43,48.01262290142092,0.9573136131913729,3,0.9961452421241919,1
5,4916909,164,18,6,0.06368476750251673,0.36372619564306025,5.49326365186015,31,81.56655408146337,0.31816327042265424,2,0.32954213352388206,1
5,2298611,85,13,4,0.17712714419825404,0.43480822886613085,9.29791722630503,9,6.272217141445879,0.2196190454793372,2,0.3816210441766039,0
6,2060826,72,18,2,0.005139627585560302,0.09472171658370138,9.478634419990687,39,81.54877655801359,0.6774667689344619,0,0.618037524676957,0
3,2944664,55,4,3,0.4454095211057868,0.20057398474589877,0.6930450601874871,14,49.47542404357036,0.7584086407997047,3,0.7184414747355413,0
5,2713275,137,1,3,0.08425537741797129,0.47389803300722855,4.564134397124243,4,13.376069507700217,0.22490597055182238,0,0.39202953480359126,0
7,1478369,47,18,5,0.682652605044199,0.19829528719316486,6.09689061249568,3,88.57019135404776,0.07661076426111324,1,0.9049295169818152,1
5,2523970,143,1,9,0.23562285119164839,0.06243503845296133,2.558725408122128,27,64.92287795409635,0.810516486586372,0,0.5600039892289184,1
5,2190212,176,13,0,0.9435741440351771,0.2627225631810898,4.070767793789802,3,16.354568682413927,0.9765019736460124,1,0.450390076405931,1
5,4271774,104,10,3,0.8712516273986526,0.05474548627723108,6.776815411176983,14,3.364972339902661,0.6446722860722843,2,0.6466727531599051,1
